Archive,Task,Ground_Size,Seed,Algorithm,Strategy,Local_Search,Dive_Bound,Heuristic,Sorting,Budget,Alpha,Model,Objective_f(S),Cost_c(S),Time_s,Node_Count,Open_List_Count,TLE,Solution_Set_Size
archive-92,adult,111,0,Efficient,Legacy,False,False,ub0,d,6.0,0.95,AdultIncomeFeatureSelection,7.206554549128117,5.836918288895902,4.286213159561157,4,,False,5
archive-94,adult,111,0,EfficientBFS,density_gap,False,False,ub2,d,6.0,0.95,AdultIncomeFeatureSelection,7.206554549128117,5.836918288895902,30.59285855293274,9,1.0,False,5
archive-94,adult,111,0,EfficientBFS,density_gap,True,False,ub2,d,6.0,0.95,AdultIncomeFeatureSelection,7.206554549128117,5.836918288895902,30.303550004959106,9,1.0,False,5
archive-94,adult,111,0,EfficientBFS,probing,False,False,ub2,d,6.0,0.95,AdultIncomeFeatureSelection,7.206554549128117,5.836918288895902,32.566197633743286,5,1.0,False,5
archive-94,adult,111,0,EfficientBFS,probing,True,False,ub2,d,6.0,0.95,AdultIncomeFeatureSelection,7.206554549128117,5.836918288895902,31.478157997131348,5,1.0,False,5
archive-94,adult,111,0,EfficientBFS,traditional,False,False,ub2,d,6.0,0.95,AdultIncomeFeatureSelection,7.206554549128117,5.836918288895902,31.19217824935913,9,1.0,False,5
archive-94,adult,111,0,EfficientBFS,traditional,True,False,ub2,d,6.0,0.95,AdultIncomeFeatureSelection,7.206554549128117,5.836918288895902,30.152597904205322,9,1.0,False,5
archive-94,adult,111,0,EfficientBFS,volume_biased,False,False,ub2,d,6.0,0.95,AdultIncomeFeatureSelection,7.206554549128117,5.836918288895902,42.95990753173828,7,1.0,False,5
archive-94,adult,111,0,EfficientBFS,volume_biased,True,False,ub2,d,6.0,0.95,AdultIncomeFeatureSelection,7.206554549128117,5.836918288895902,41.685344219207764,7,1.0,False,5
archive-92,adult,111,0,Efficient,Legacy,False,False,ub0,d,7.0,0.95,AdultIncomeFeatureSelection,7.206554549128117,6.886663564213159,10000.214138269424,10035,,True,6
archive-94,adult,111,0,EfficientBFS,density_gap,False,False,ub2,d,7.0,0.95,AdultIncomeFeatureSelection,7.206554549128117,6.999571383596946,66.13372850418091,30,1.0,False,6
archive-94,adult,111,0,EfficientBFS,density_gap,True,False,ub2,d,7.0,0.95,AdultIncomeFeatureSelection,7.206554549128117,6.999571383596946,66.86342787742615,30,1.0,False,6
archive-94,adult,111,0,EfficientBFS,probing,False,False,ub2,d,7.0,0.95,AdultIncomeFeatureSelection,7.206554549128117,6.999571383596946,89.00540566444397,28,1.0,False,6
archive-94,adult,111,0,EfficientBFS,probing,True,False,ub2,d,7.0,0.95,AdultIncomeFeatureSelection,7.206554549128117,6.999571383596946,94.73136281967163,28,1.0,False,6
archive-94,adult,111,0,EfficientBFS,traditional,False,False,ub2,d,7.0,0.95,AdultIncomeFeatureSelection,7.206554549128117,6.999571383596946,62.5971519947052,30,1.0,False,6
archive-94,adult,111,0,EfficientBFS,traditional,True,False,ub2,d,7.0,0.95,AdultIncomeFeatureSelection,7.206554549128117,6.999571383596946,65.39956903457642,30,1.0,False,6
archive-94,adult,111,0,EfficientBFS,volume_biased,False,False,ub2,d,7.0,0.95,AdultIncomeFeatureSelection,7.206554549128117,6.999571383596946,177.2584240436554,59,1.0,False,6
archive-94,adult,111,0,EfficientBFS,volume_biased,True,False,ub2,d,7.0,0.95,AdultIncomeFeatureSelection,7.206554549128117,6.999571383596946,187.51902770996094,59,1.0,False,6
archive-92,adult,111,0,Efficient,Legacy,False,False,ub0,d,8.0,0.95,AdultIncomeFeatureSelection,8.120308338114878,7.606156453874604,12.657495737075806,12,,False,6
archive-94,adult,111,0,EfficientBFS,density_gap,False,False,ub2,d,8.0,0.95,AdultIncomeFeatureSelection,8.120308338114878,7.606156453874604,71.08887457847595,21,1.0,False,6
archive-94,adult,111,0,EfficientBFS,density_gap,True,False,ub2,d,8.0,0.95,AdultIncomeFeatureSelection,8.120308338114878,7.606156453874604,73.69014430046082,21,1.0,False,6
archive-94,adult,111,0,EfficientBFS,probing,False,False,ub2,d,8.0,0.95,AdultIncomeFeatureSelection,8.120308338114878,7.606156453874604,95.42247176170349,13,1.0,False,6
archive-94,adult,111,0,EfficientBFS,probing,True,False,ub2,d,8.0,0.95,AdultIncomeFeatureSelection,8.120308338114878,7.606156453874604,94.80803227424622,13,1.0,False,6
archive-94,adult,111,0,EfficientBFS,traditional,False,False,ub2,d,8.0,0.95,AdultIncomeFeatureSelection,8.120308338114878,7.606156453874604,70.90799617767334,21,1.0,False,6
archive-94,adult,111,0,EfficientBFS,traditional,True,False,ub2,d,8.0,0.95,AdultIncomeFeatureSelection,8.120308338114878,7.606156453874604,70.49618601799011,21,1.0,False,6
archive-94,adult,111,0,EfficientBFS,volume_biased,False,False,ub2,d,8.0,0.95,AdultIncomeFeatureSelection,8.120308338114878,7.606156453874604,204.82447218894958,27,1.0,False,6
archive-94,adult,111,0,EfficientBFS,volume_biased,True,False,ub2,d,8.0,0.95,AdultIncomeFeatureSelection,8.120308338114878,7.606156453874604,216.89614510536194,27,1.0,False,6
archive-92,adult,111,0,Efficient,Legacy,False,False,ub0,d,9.0,0.95,AdultIncomeFeatureSelection,8.270787166482998,8.93153812094754,10000.021800041199,8534,,True,7
archive-94,adult,111,0,EfficientBFS,density_gap,False,False,ub2,d,9.0,0.95,AdultIncomeFeatureSelection,8.270787166482998,8.93153812094754,185.10164833068848,56,1.0,False,7
archive-94,adult,111,0,EfficientBFS,density_gap,True,False,ub2,d,9.0,0.95,AdultIncomeFeatureSelection,8.270787166482998,8.93153812094754,185.37269926071167,56,1.0,False,7
archive-94,adult,111,0,EfficientBFS,probing,False,False,ub2,d,9.0,0.95,AdultIncomeFeatureSelection,8.270787166482998,8.93153812094754,238.57361316680908,35,1.0,False,7
archive-94,adult,111,0,EfficientBFS,probing,True,False,ub2,d,9.0,0.95,AdultIncomeFeatureSelection,8.270787166482998,8.93153812094754,238.7322747707367,35,1.0,False,7
archive-94,adult,111,0,EfficientBFS,traditional,False,False,ub2,d,9.0,0.95,AdultIncomeFeatureSelection,8.270787166482998,8.93153812094754,177.87511229515076,56,1.0,False,7
archive-94,adult,111,0,EfficientBFS,traditional,True,False,ub2,d,9.0,0.95,AdultIncomeFeatureSelection,8.270787166482998,8.93153812094754,173.91830158233643,56,1.0,False,7
archive-94,adult,111,0,EfficientBFS,volume_biased,False,False,ub2,d,9.0,0.95,AdultIncomeFeatureSelection,8.270787166482998,8.93153812094754,759.2847962379456,127,1.0,False,7
archive-94,adult,111,0,EfficientBFS,volume_biased,True,False,ub2,d,9.0,0.95,AdultIncomeFeatureSelection,8.270787166482998,8.93153812094754,760.1425893306732,127,1.0,False,7
archive-92,adult,111,0,Efficient,Legacy,False,False,ub0,d,10.0,0.8,AdultIncomeFeatureSelection,8.655822627528229,9.30543439168037,1.5577964782714844,1,,False,7
archive-92,adult,111,0,Efficient,Legacy,False,False,ub0,d,10.0,0.95,AdultIncomeFeatureSelection,8.655822627528229,9.30543439168037,10000.156620502472,9152,,True,7
archive-94,adult,111,0,EfficientBFS,density_gap,False,False,ub2,d,10.0,0.95,AdultIncomeFeatureSelection,8.655822627528229,9.30543439168037,16.137447595596313,1,1.0,False,7
archive-94,adult,111,0,EfficientBFS,density_gap,True,False,ub2,d,10.0,0.95,AdultIncomeFeatureSelection,8.655822627528229,9.30543439168037,16.44459843635559,1,1.0,False,7
archive-94,adult,111,0,EfficientBFS,probing,False,False,ub2,d,10.0,0.95,AdultIncomeFeatureSelection,8.655822627528229,9.30543439168037,16.321569204330444,1,1.0,False,7
archive-94,adult,111,0,EfficientBFS,probing,True,False,ub2,d,10.0,0.95,AdultIncomeFeatureSelection,8.655822627528229,9.30543439168037,15.989813566207886,1,1.0,False,7
archive-94,adult,111,0,EfficientBFS,traditional,False,False,ub2,d,10.0,0.95,AdultIncomeFeatureSelection,8.655822627528229,9.30543439168037,16.12581157684326,1,1.0,False,7
archive-94,adult,111,0,EfficientBFS,traditional,True,False,ub2,d,10.0,0.95,AdultIncomeFeatureSelection,8.655822627528229,9.30543439168037,16.26763677597046,1,1.0,False,7
archive-94,adult,111,0,EfficientBFS,volume_biased,False,False,ub2,d,10.0,0.95,AdultIncomeFeatureSelection,8.655822627528229,9.30543439168037,16.18456792831421,1,1.0,False,7
archive-94,adult,111,0,EfficientBFS,volume_biased,True,False,ub2,d,10.0,0.95,AdultIncomeFeatureSelection,8.655822627528229,9.30543439168037,16.18406844139099,1,1.0,False,7
archive-92,adult,111,0,Efficient,Legacy,False,False,ub0,d,11.0,0.8,AdultIncomeFeatureSelection,8.783987100764925,10.630816058753307,3.16406512260437,1,,False,8
archive-92,adult,111,0,Efficient,Legacy,False,False,ub0,d,11.0,0.95,AdultIncomeFeatureSelection,8.83943887520972,10.568743844147996,10000.001896381378,9686,,True,7
archive-94,adult,111,0,EfficientBFS,density_gap,False,False,ub2,d,11.0,0.95,AdultIncomeFeatureSelection,8.783987100764925,10.630816058753307,17.60845398902893,1,1.0,False,8
archive-94,adult,111,0,EfficientBFS,density_gap,True,False,ub2,d,11.0,0.95,AdultIncomeFeatureSelection,8.783987100764925,10.630816058753307,17.334537982940674,1,1.0,False,8
archive-94,adult,111,0,EfficientBFS,probing,False,False,ub2,d,11.0,0.95,AdultIncomeFeatureSelection,8.783987100764925,10.630816058753307,17.587252140045166,1,1.0,False,8
archive-94,adult,111,0,EfficientBFS,probing,True,False,ub2,d,11.0,0.95,AdultIncomeFeatureSelection,8.783987100764925,10.630816058753307,17.790507793426514,1,1.0,False,8
archive-94,adult,111,0,EfficientBFS,traditional,False,False,ub2,d,11.0,0.95,AdultIncomeFeatureSelection,8.783987100764925,10.630816058753307,17.705772638320923,1,1.0,False,8
archive-94,adult,111,0,EfficientBFS,traditional,True,False,ub2,d,11.0,0.95,AdultIncomeFeatureSelection,8.783987100764925,10.630816058753307,17.54391622543335,1,1.0,False,8
archive-94,adult,111,0,EfficientBFS,volume_biased,False,False,ub2,d,11.0,0.95,AdultIncomeFeatureSelection,8.783987100764925,10.630816058753307,17.193861722946167,1,1.0,False,8
archive-94,adult,111,0,EfficientBFS,volume_biased,True,False,ub2,d,11.0,0.95,AdultIncomeFeatureSelection,8.783987100764925,10.630816058753307,17.80322766304016,1,1.0,False,8
archive-92,adult,111,0,Efficient,Legacy,False,False,ub0,d,12.0,0.8,AdultIncomeFeatureSelection,8.97806831132171,11.263098232424204,2.8084909915924072,1,,False,8
archive-92,adult,111,0,Efficient,Legacy,False,False,ub0,d,12.0,0.95,AdultIncomeFeatureSelection,8.97806831132171,11.263098232424204,10000.171272993088,9208,,True,8
archive-94,adult,111,0,EfficientBFS,density_gap,False,False,ub2,d,12.0,0.95,AdultIncomeFeatureSelection,8.97806831132171,11.263098232424204,17.796533346176147,1,1.0,False,8
archive-94,adult,111,0,EfficientBFS,density_gap,True,False,ub2,d,12.0,0.95,AdultIncomeFeatureSelection,8.97806831132171,11.263098232424204,17.487351179122925,1,1.0,False,8
archive-94,adult,111,0,EfficientBFS,probing,False,False,ub2,d,12.0,0.95,AdultIncomeFeatureSelection,8.97806831132171,11.263098232424204,17.734496593475342,1,1.0,False,8
archive-94,adult,111,0,EfficientBFS,probing,True,False,ub2,d,12.0,0.95,AdultIncomeFeatureSelection,8.97806831132171,11.263098232424204,17.84703540802002,1,1.0,False,8
archive-94,adult,111,0,EfficientBFS,traditional,False,False,ub2,d,12.0,0.95,AdultIncomeFeatureSelection,8.97806831132171,11.263098232424204,17.449049949645996,1,1.0,False,8
archive-94,adult,111,0,EfficientBFS,traditional,True,False,ub2,d,12.0,0.95,AdultIncomeFeatureSelection,8.97806831132171,11.263098232424204,17.55609917640686,1,1.0,False,8
archive-94,adult,111,0,EfficientBFS,volume_biased,False,False,ub2,d,12.0,0.95,AdultIncomeFeatureSelection,8.97806831132171,11.263098232424204,17.815625429153442,1,1.0,False,8
archive-94,adult,111,0,EfficientBFS,volume_biased,True,False,ub2,d,12.0,0.95,AdultIncomeFeatureSelection,8.97806831132171,11.263098232424204,18.094741106033325,1,1.0,False,8
archive-92,adult,111,0,Efficient,Legacy,False,False,ub0,d,13.0,0.8,AdultIncomeFeatureSelection,9.04398504864179,12.588479899497141,2.3690271377563477,1,,False,9
archive-92,adult,111,0,Efficient,Legacy,False,False,ub0,d,13.0,0.95,AdultIncomeFeatureSelection,9.04398504864179,12.588479899497141,10000.313364744186,9164,,True,9
archive-94,adult,111,0,EfficientBFS,density_gap,False,False,ub2,d,13.0,0.95,AdultIncomeFeatureSelection,9.04398504864179,12.588479899497141,18.894286632537842,1,1.0,False,9
archive-94,adult,111,0,EfficientBFS,density_gap,True,False,ub2,d,13.0,0.95,AdultIncomeFeatureSelection,9.04398504864179,12.588479899497141,19.0166437625885,1,1.0,False,9
archive-94,adult,111,0,EfficientBFS,probing,False,False,ub2,d,13.0,0.95,AdultIncomeFeatureSelection,9.04398504864179,12.588479899497141,18.859285831451416,1,1.0,False,9
archive-94,adult,111,0,EfficientBFS,probing,True,False,ub2,d,13.0,0.95,AdultIncomeFeatureSelection,9.04398504864179,12.588479899497141,18.88563561439514,1,1.0,False,9
archive-94,adult,111,0,EfficientBFS,traditional,False,False,ub2,d,13.0,0.95,AdultIncomeFeatureSelection,9.04398504864179,12.588479899497141,18.853176832199097,1,1.0,False,9
archive-94,adult,111,0,EfficientBFS,traditional,True,False,ub2,d,13.0,0.95,AdultIncomeFeatureSelection,9.04398504864179,12.588479899497141,18.65105700492859,1,1.0,False,9
archive-94,adult,111,0,EfficientBFS,volume_biased,False,False,ub2,d,13.0,0.95,AdultIncomeFeatureSelection,9.04398504864179,12.588479899497141,18.737867832183838,1,1.0,False,9
archive-94,adult,111,0,EfficientBFS,volume_biased,True,False,ub2,d,13.0,0.95,AdultIncomeFeatureSelection,9.04398504864179,12.588479899497141,18.723853826522827,1,1.0,False,9
archive-92,adult,111,0,Efficient,Legacy,False,False,ub0,d,14.0,0.8,AdultIncomeFeatureSelection,9.15488859753139,13.361953606101252,2.6096267700195312,1,,False,9
archive-92,adult,111,0,Efficient,Legacy,False,False,ub0,d,14.0,0.95,AdultIncomeFeatureSelection,9.15488859753139,13.361953606101252,2.558022975921631,1,,False,9
archive-94,adult,111,0,EfficientBFS,density_gap,False,False,ub2,d,14.0,0.95,AdultIncomeFeatureSelection,9.15488859753139,13.361953606101252,18.2501277923584,1,1.0,False,9
archive-94,adult,111,0,EfficientBFS,density_gap,True,False,ub2,d,14.0,0.95,AdultIncomeFeatureSelection,9.15488859753139,13.361953606101252,19.813467741012573,1,1.0,False,9
archive-94,adult,111,0,EfficientBFS,probing,False,False,ub2,d,14.0,0.95,AdultIncomeFeatureSelection,9.15488859753139,13.361953606101252,18.135323762893677,1,1.0,False,9
archive-94,adult,111,0,EfficientBFS,probing,True,False,ub2,d,14.0,0.95,AdultIncomeFeatureSelection,9.15488859753139,13.361953606101252,19.295230865478516,1,1.0,False,9
archive-94,adult,111,0,EfficientBFS,traditional,False,False,ub2,d,14.0,0.95,AdultIncomeFeatureSelection,9.15488859753139,13.361953606101252,18.64277696609497,1,1.0,False,9
archive-94,adult,111,0,EfficientBFS,traditional,True,False,ub2,d,14.0,0.95,AdultIncomeFeatureSelection,9.15488859753139,13.361953606101252,19.09338879585266,1,1.0,False,9
archive-94,adult,111,0,EfficientBFS,volume_biased,False,False,ub2,d,14.0,0.95,AdultIncomeFeatureSelection,9.15488859753139,13.361953606101252,17.978620529174805,1,1.0,False,9
archive-94,adult,111,0,EfficientBFS,volume_biased,True,False,ub2,d,14.0,0.95,AdultIncomeFeatureSelection,9.15488859753139,13.361953606101252,18.929369688034058,1,1.0,False,9
archive-92,adult,111,0,Efficient,Legacy,False,False,ub0,d,15.0,0.95,AdultIncomeFeatureSelection,9.15488859753139,14.411698881418511,2.8181982040405273,1,,False,10
archive-94,adult,111,0,EfficientBFS,density_gap,False,False,ub2,d,15.0,0.95,AdultIncomeFeatureSelection,9.15488859753139,14.895635822911448,18.939029216766357,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,density_gap,True,False,ub2,d,15.0,0.95,AdultIncomeFeatureSelection,9.15488859753139,14.895635822911448,18.572627544403076,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,probing,False,False,ub2,d,15.0,0.95,AdultIncomeFeatureSelection,9.15488859753139,14.895635822911448,18.892076015472412,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,probing,True,False,ub2,d,15.0,0.95,AdultIncomeFeatureSelection,9.15488859753139,14.895635822911448,18.795929431915283,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,traditional,False,False,ub2,d,15.0,0.95,AdultIncomeFeatureSelection,9.15488859753139,14.895635822911448,19.389373779296875,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,traditional,True,False,ub2,d,15.0,0.95,AdultIncomeFeatureSelection,9.15488859753139,14.895635822911448,19.26375985145569,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,volume_biased,False,False,ub2,d,15.0,0.95,AdultIncomeFeatureSelection,9.15488859753139,14.895635822911448,18.47933077812195,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,volume_biased,True,False,ub2,d,15.0,0.95,AdultIncomeFeatureSelection,9.15488859753139,14.895635822911448,19.712104082107544,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,density_gap,False,False,ub2,d,16.0,0.95,AdultIncomeFeatureSelection,9.182614484753786,15.32247523740667,19.193931579589844,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,density_gap,True,False,ub2,d,16.0,0.95,AdultIncomeFeatureSelection,9.182614484753786,15.32247523740667,18.954727172851562,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,probing,False,False,ub2,d,16.0,0.95,AdultIncomeFeatureSelection,9.182614484753786,15.32247523740667,18.682595252990723,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,probing,True,False,ub2,d,16.0,0.95,AdultIncomeFeatureSelection,9.182614484753786,15.32247523740667,19.022032976150513,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,traditional,False,False,ub2,d,16.0,0.95,AdultIncomeFeatureSelection,9.182614484753786,15.32247523740667,19.061007022857666,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,traditional,True,False,ub2,d,16.0,0.95,AdultIncomeFeatureSelection,9.182614484753786,15.32247523740667,18.388768434524536,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,volume_biased,False,False,ub2,d,16.0,0.95,AdultIncomeFeatureSelection,9.182614484753786,15.32247523740667,19.059520959854126,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,volume_biased,True,False,ub2,d,16.0,0.95,AdultIncomeFeatureSelection,9.182614484753786,15.32247523740667,19.514031171798706,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,density_gap,False,False,ub2,d,17.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,16.248455266486403,18.837424993515015,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,density_gap,True,False,ub2,d,17.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,16.248455266486403,19.2155978679657,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,probing,False,False,ub2,d,17.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,16.248455266486403,19.290452241897583,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,probing,True,False,ub2,d,17.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,16.248455266486403,18.802565574645996,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,traditional,False,False,ub2,d,17.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,16.248455266486403,19.438343048095703,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,traditional,True,False,ub2,d,17.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,16.248455266486403,18.8080415725708,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,volume_biased,False,False,ub2,d,17.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,16.248455266486403,18.82589054107666,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,volume_biased,True,False,ub2,d,17.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,16.248455266486403,18.98482847213745,1,1.0,False,10
archive-94,adult,111,0,EfficientBFS,density_gap,False,False,ub2,d,18.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,17.782137483296598,19.677839279174805,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,density_gap,True,False,ub2,d,18.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,17.782137483296598,18.647260427474976,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,probing,False,False,ub2,d,18.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,17.782137483296598,19.134798049926758,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,probing,True,False,ub2,d,18.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,17.782137483296598,19.456453323364258,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,traditional,False,False,ub2,d,18.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,17.782137483296598,19.148704767227173,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,traditional,True,False,ub2,d,18.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,17.782137483296598,19.609939336776733,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,volume_biased,False,False,ub2,d,18.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,17.782137483296598,20.368151426315308,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,volume_biased,True,False,ub2,d,18.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,17.782137483296598,18.884756803512573,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,density_gap,False,False,ub2,d,19.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,18.855722555336577,18.65981388092041,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,density_gap,True,False,ub2,d,19.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,18.855722555336577,19.223949670791626,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,probing,False,False,ub2,d,19.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,18.855722555336577,19.138612031936646,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,probing,True,False,ub2,d,19.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,18.855722555336577,19.242072582244873,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,traditional,False,False,ub2,d,19.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,18.855722555336577,19.39556884765625,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,traditional,True,False,ub2,d,19.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,18.855722555336577,19.0873544216156,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,volume_biased,False,False,ub2,d,19.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,18.855722555336577,19.72438406944275,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,volume_biased,True,False,ub2,d,19.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,18.855722555336577,18.197246313095093,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,density_gap,False,False,ub2,d,20.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,19.972442346931373,18.687740564346313,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,density_gap,True,False,ub2,d,20.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,19.972442346931373,19.210843086242676,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,probing,False,False,ub2,d,20.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,19.972442346931373,18.929999351501465,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,probing,True,False,ub2,d,20.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,19.972442346931373,19.023284196853638,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,traditional,False,False,ub2,d,20.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,19.972442346931373,18.877075910568237,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,traditional,True,False,ub2,d,20.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,19.972442346931373,19.289057731628418,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,volume_biased,False,False,ub2,d,20.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,19.972442346931373,19.82404088973999,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,volume_biased,True,False,ub2,d,20.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,19.972442346931373,19.1481876373291,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,density_gap,False,False,ub2,d,21.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,20.88785997610681,18.990007162094116,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,density_gap,True,False,ub2,d,21.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,20.88785997610681,19.195688247680664,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,probing,False,False,ub2,d,21.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,20.88785997610681,18.889461517333984,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,probing,True,False,ub2,d,21.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,20.88785997610681,19.48660945892334,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,traditional,False,False,ub2,d,21.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,20.88785997610681,18.7629337310791,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,traditional,True,False,ub2,d,21.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,20.88785997610681,19.398484230041504,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,volume_biased,False,False,ub2,d,21.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,20.88785997610681,18.935816287994385,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,volume_biased,True,False,ub2,d,21.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,20.88785997610681,19.39891767501831,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,density_gap,False,False,ub2,d,22.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,21.162516013579996,19.485719919204712,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,density_gap,True,False,ub2,d,22.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,21.162516013579996,19.004926443099976,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,probing,False,False,ub2,d,22.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,21.162516013579996,19.589224338531494,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,probing,True,False,ub2,d,22.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,21.162516013579996,19.619570016860962,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,traditional,False,False,ub2,d,22.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,21.162516013579996,19.40031123161316,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,traditional,True,False,ub2,d,22.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,21.162516013579996,19.22330951690674,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,volume_biased,False,False,ub2,d,22.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,21.162516013579996,19.264687299728394,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,volume_biased,True,False,ub2,d,22.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,21.162516013579996,19.39765954017639,1,1.0,False,11
archive-94,adult,111,0,EfficientBFS,density_gap,False,False,ub2,d,23.0,0.95,AdultIncomeFeatureSelection,9.210340371976184,22.168612901006874,18.962567567825317,1,1.0,False,12
